    A       B       C     b_limite       Volumen           Area Superficial
  -3.000   0.400   2.800    4.1020               NaN      1.611404E+01
  -3.000   0.400   2.900    4.1720               NaN      1.916132E+01
  -3.000   0.400   3.000    4.2420      5.564180E+00      2.339408E+01
  -3.000   0.400   3.100    4.3120      7.218223E+00      2.784321E+01
  -3.000   0.400   3.200    4.3860      8.993367E+00      3.154055E+01
  -3.000   0.400   3.300    4.4580      1.089376E+01      3.504093E+01
  -3.000   0.400   3.400    4.5340      1.292366E+01      3.847741E+01
  -3.000   0.400   3.500    4.6080      1.508724E+01      4.188037E+01
  -3.000   0.400   3.600    4.6860      1.738869E+01      4.530073E+01
  -3.000   0.400   3.700    4.7620      1.983219E+01      4.873357E+01
  -3.000   0.400   3.800    4.8400      2.242191E+01      5.220715E+01
  -3.000   0.400   3.900    4.9200      2.516198E+01      5.573115E+01
  -3.000   0.400   4.000    4.9980      2.805655E+01      5.929416E+01
  -3.000   0.500  -4.000    4.9980      4.383832E+01      7.499755E+01
  -3.000   0.500  -3.900    4.9200      3.931559E+01      7.046899E+01
  -3.000   0.500  -3.800    4.8400      3.503416E+01      6.599062E+01
  -3.000   0.500  -3.700    4.7620      3.098779E+01      6.158283E+01
  -3.000   0.500  -3.600    4.6860      2.716983E+01      5.723365E+01
  -3.000   0.500  -3.500    4.6080      2.357382E+01      5.290368E+01
  -3.000   0.500  -3.400    4.5340      2.019324E+01      4.860691E+01
  -3.000   0.500  -3.300    4.4580      1.702149E+01      4.427433E+01
  -3.000   0.500  -3.200    4.3860      1.405212E+01      3.987715E+01
  -3.000   0.500  -3.100    4.3120      1.127847E+01      3.524802E+01
  -3.000   0.500  -3.000    4.2420      8.694037E+00      2.972636E+01
  -3.000   0.500  -2.900    4.1720               NaN      2.442137E+01
  -3.000   0.500  -2.800    4.1020               NaN      2.056696E+01
  -3.000   0.500  -2.700    4.0360               NaN      1.739904E+01
  -3.000   0.500  -2.600    3.9680               NaN      1.470273E+01
  -3.000   0.500  -2.500    3.9040               NaN      1.239892E+01
  -3.000   0.500  -2.400    3.8400               NaN      1.041310E+01
  -3.000   0.500  -2.300    3.7800               NaN      8.705685E+00
  -3.000   0.500  -2.200    3.7200               NaN      7.232399E+00
  -3.000   0.500  -2.100    3.6600               NaN      5.962541E+00
  -3.000   0.500  -2.000    3.6040               NaN      4.879080E+00
  -3.000   0.500  -1.900    3.5500               NaN      3.957390E+00
  -3.000   0.500  -1.800    3.4980               NaN      3.177167E+00
  -3.000   0.500  -1.700    3.4480               NaN      2.520349E+00
  -3.000   0.500  -1.600    3.3980               NaN      1.970020E+00
  -3.000   0.500  -1.500    3.3540               NaN      1.520234E+00
  -3.000   0.500  -1.400    3.3100               NaN      1.151009E+00
  -3.000   0.500  -1.300    3.2680               NaN      8.539581E-01
  -3.000   0.500  -1.200    3.2300               NaN      6.193960E-01
  -3.000   0.500  -1.100    3.1940               NaN      4.364044E-01
  -3.000   0.500  -1.000    3.1620               NaN      2.986226E-01
  -3.000   0.500  -0.900    3.1320               NaN      1.959241E-01
  -3.000   0.500  -0.800    3.1040               NaN      1.218753E-01
  -3.000   0.500  -0.700    3.0800               NaN      7.137481E-02
  -3.000   0.500  -0.600    3.0580               NaN      3.834113E-02
  -3.000   0.500  -0.500    3.0400               NaN      1.841897E-02
  -3.000   0.500  -0.400    3.0260               NaN      7.551481E-03
  -3.000   0.500  -0.300    3.0140               NaN      2.395459E-03
  -3.000   0.500  -0.200    3.0060               NaN      4.536415E-04
  -3.000   0.500  -0.100    3.0000               NaN      1.657031E-05
  -3.000   0.500   0.000    2.9980               NaN      0.000000E+00
  -3.000   0.500   0.100    3.0000               NaN      1.657031E-05
  -3.000   0.500   0.200    3.0060               NaN      4.536415E-04
  -3.000   0.500   0.300    3.0140               NaN      2.395459E-03
  -3.000   0.500   0.400    3.0260               NaN      7.551481E-03
  -3.000   0.500   0.500    3.0400               NaN      1.841897E-02
  -3.000   0.500   0.600    3.0580               NaN      3.834113E-02
  -3.000   0.500   0.700    3.0800               NaN      7.137486E-02
  -3.000   0.500   0.800    3.1040               NaN      1.218753E-01
  -3.000   0.500   0.900    3.1320               NaN      1.959242E-01
  -3.000   0.500   1.000    3.1620               NaN      2.986227E-01
  -3.000   0.500   1.100    3.1940               NaN      4.364044E-01
  -3.000   0.500   1.200    3.2300               NaN      6.193962E-01
  -3.000   0.500   1.300    3.2680               NaN      8.539583E-01
  -3.000   0.500   1.400    3.3100               NaN      1.151009E+00
  -3.000   0.500   1.500    3.3540               NaN      1.520234E+00
  -3.000   0.500   1.600    3.3980               NaN      1.970021E+00
  -3.000   0.500   1.700    3.4480               NaN      2.520349E+00
  -3.000   0.500   1.800    3.4980               NaN      3.177168E+00
  -3.000   0.500   1.900    3.5500               NaN      3.957392E+00
  -3.000   0.500   2.000    3.6040               NaN      4.879080E+00
  -3.000   0.500   2.100    3.6600               NaN      5.962543E+00
  -3.000   0.500   2.200    3.7200               NaN      7.232399E+00
  -3.000   0.500   2.300    3.7800               NaN      8.705687E+00
  -3.000   0.500   2.400    3.8400               NaN      1.041310E+01
  -3.000   0.500   2.500    3.9040               NaN      1.239892E+01
  -3.000   0.500   2.600    3.9680               NaN      1.470273E+01
  -3.000   0.500   2.700    4.0360               NaN      1.739904E+01
  -3.000   0.500   2.800    4.1020               NaN      2.056697E+01
  -3.000   0.500   2.900    4.1720               NaN      2.442137E+01
  -3.000   0.500   3.000    4.2420      8.694037E+00      2.972636E+01
  -3.000   0.500   3.100    4.3120      1.127847E+01      3.524804E+01
  -3.000   0.500   3.200    4.3860      1.405212E+01      3.987715E+01
  -3.000   0.500   3.300    4.4580      1.702149E+01      4.427434E+01
  -3.000   0.500   3.400    4.5340      2.019324E+01      4.860691E+01
  -3.000   0.500   3.500    4.6080      2.357382E+01      5.290368E+01
  -3.000   0.500   3.600    4.6860      2.716984E+01      5.723365E+01
  -3.000   0.500   3.700    4.7620      3.098779E+01      6.158283E+01
  -3.000   0.500   3.800    4.8400      3.503417E+01      6.599062E+01
  -3.000   0.500   3.900    4.9200      3.931559E+01      7.046899E+01
  -3.000   0.500   4.000    4.9980      4.383832E+01      7.499755E+01
  -3.000   0.600  -4.000    4.9980      6.312720E+01      9.119430E+01
  -3.000   0.600  -3.900    4.9200      5.661439E+01      8.565742E+01
  -3.000   0.600  -3.800    4.8400      5.044923E+01      8.018378E+01
  -3.000   0.600  -3.700    4.7620      4.462245E+01      7.480492E+01
  -3.000   0.600  -3.600    4.6860      3.912454E+01      6.950706E+01
  -3.000   0.600  -3.500    4.6080      3.394629E+01      6.423769E+01
  -3.000   0.600  -3.400    4.5340      2.907826E+01      5.902386E+01
  -3.000   0.600  -3.300    4.4580      2.451091E+01      5.377641E+01
  -3.000   0.600  -3.200    4.3860      2.023504E+01      4.847210E+01
  -3.000   0.600  -3.100    4.3120      1.624101E+01      4.291038E+01
  -3.000   0.600  -3.000    4.2420      1.251941E+01      3.634195E+01
  -3.000   0.600  -2.900    4.1720               NaN      2.995007E+01
  -3.000   0.600  -2.800    4.1020               NaN      2.526042E+01
  -3.000   0.600  -2.700    4.0360               NaN      2.139387E+01
  -3.000   0.600  -2.600    3.9680               NaN      1.809215E+01
  -3.000   0.600  -2.500    3.9040               NaN      1.526739E+01
  -3.000   0.600  -2.400    3.8400               NaN      1.282859E+01
  -3.000   0.600  -2.300    3.7800               NaN      1.073035E+01
  -3.000   0.600  -2.200    3.7200               NaN      8.917683E+00
  -3.000   0.600  -2.100    3.6600               NaN      7.353384E+00
  -3.000   0.600  -2.000    3.6040               NaN      6.018650E+00
  -3.000   0.600  -1.900    3.5500               NaN      4.882921E+00
  -3.000   0.600  -1.800    3.4980               NaN      3.921157E+00
  -3.000   0.600  -1.700    3.4480               NaN      3.111046E+00
  -3.000   0.600  -1.600    3.3980               NaN      2.431502E+00
  -3.000   0.600  -1.500    3.3540               NaN      1.876857E+00
  -3.000   0.600  -1.400    3.3100               NaN      1.420995E+00
  -3.000   0.600  -1.300    3.2680               NaN      1.054210E+00
  -3.000   0.600  -1.200    3.2300               NaN      7.646924E-01
  -3.000   0.600  -1.100    3.1940               NaN      5.386820E-01
  -3.000   0.600  -1.000    3.1620               NaN      3.687677E-01
  -3.000   0.600  -0.900    3.1320               NaN      2.419690E-01
  -3.000   0.600  -0.800    3.1040               NaN      1.504403E-01
  -3.000   0.600  -0.700    3.0800               NaN      8.809454E-02
  -3.000   0.600  -0.600    3.0580               NaN      4.729063E-02
  -3.000   0.600  -0.500    3.0400               NaN      2.270644E-02
  -3.000   0.600  -0.400    3.0260               NaN      9.309908E-03
  -3.000   0.600  -0.300    3.0140               NaN      2.957333E-03
  -3.000   0.600  -0.200    3.0060               NaN      5.567817E-04
  -3.000   0.600  -0.100    3.0000               NaN      2.025181E-05
  -3.000   0.600   0.000    2.9980               NaN      0.000000E+00
  -3.000   0.600   0.100    3.0000               NaN      2.025181E-05
  -3.000   0.600   0.200    3.0060               NaN      5.567817E-04
  -3.000   0.600   0.300    3.0140               NaN      2.957333E-03
  -3.000   0.600   0.400    3.0260               NaN      9.309908E-03
  -3.000   0.600   0.500    3.0400               NaN      2.270644E-02
  -3.000   0.600   0.600    3.0580               NaN      4.729063E-02
  -3.000   0.600   0.700    3.0800               NaN      8.809460E-02
  -3.000   0.600   0.800    3.1040               NaN      1.504403E-01
  -3.000   0.600   0.900    3.1320               NaN      2.419691E-01
  -3.000   0.600   1.000    3.1620               NaN      3.687678E-01
  -3.000   0.600   1.100    3.1940               NaN      5.386820E-01
  -3.000   0.600   1.200    3.2300               NaN      7.646925E-01
  -3.000   0.600   1.300    3.2680               NaN      1.054210E+00
  -3.000   0.600   1.400    3.3100               NaN      1.420996E+00
  -3.000   0.600   1.500    3.3540               NaN      1.876857E+00
  -3.000   0.600   1.600    3.3980               NaN      2.431503E+00
  -3.000   0.600   1.700    3.4480               NaN      3.111046E+00
  -3.000   0.600   1.800    3.4980               NaN      3.921157E+00
  -3.000   0.600   1.900    3.5500               NaN      4.882922E+00
  -3.000   0.600   2.000    3.6040               NaN      6.018650E+00
  -3.000   0.600   2.100    3.6600               NaN      7.353386E+00
  -3.000   0.600   2.200    3.7200               NaN      8.917683E+00
  -3.000   0.600   2.300    3.7800               NaN      1.073035E+01
  -3.000   0.600   2.400    3.8400               NaN      1.282859E+01
  -3.000   0.600   2.500    3.9040               NaN      1.526739E+01
  -3.000   0.600   2.600    3.9680               NaN      1.809215E+01
  -3.000   0.600   2.700    4.0360               NaN      2.139387E+01
  -3.000   0.600   2.800    4.1020               NaN      2.526043E+01
  -3.000   0.600   2.900    4.1720               NaN      2.995007E+01
  -3.000   0.600   3.000    4.2420      1.251941E+01      3.634195E+01
  -3.000   0.600   3.100    4.3120      1.624102E+01      4.291040E+01
  -3.000   0.600   3.200    4.3860      2.023504E+01      4.847210E+01
  -3.000   0.600   3.300    4.4580      2.451091E+01      5.377643E+01
  -3.000   0.600   3.400    4.5340      2.907826E+01      5.902386E+01
  -3.000   0.600   3.500    4.6080      3.394629E+01      6.423769E+01
  -3.000   0.600   3.600    4.6860      3.912455E+01      6.950707E+01
  -3.000   0.600   3.700    4.7620      4.462245E+01      7.480492E+01
  -3.000   0.600   3.800    4.8400      5.044924E+01      8.018379E+01
  -3.000   0.600   3.900    4.9200      5.661439E+01      8.565742E+01
  -3.000   0.600   4.000    4.9980      6.312720E+01      9.119430E+01
  -3.000   0.700  -4.000    4.9980      8.592307E+01      1.079317E+02
  -3.000   0.700  -3.900    4.9200      7.705850E+01      1.013401E+02
  -3.000   0.700  -3.800    4.8400      6.866699E+01      9.482611E+01
  -3.000   0.700  -3.700    4.7620      6.073610E+01      8.843592E+01
  -3.000   0.700  -3.600    4.6860      5.325288E+01      8.215377E+01
  -3.000   0.700  -3.500    4.6080      4.620469E+01      7.591298E+01
  -3.000   0.700  -3.400    4.5340      3.957867E+01      6.975712E+01
  -3.000   0.700  -3.300    4.4580      3.336211E+01      6.357506E+01
  -3.000   0.700  -3.200    4.3860      2.754216E+01      5.735384E+01
  -3.000   0.700  -3.100    4.3120      2.210581E+01      5.086047E+01
  -3.000   0.700  -3.000    4.2420      1.704031E+01      4.327439E+01
  -3.000   0.700  -2.900    4.1720               NaN      3.577569E+01
  -3.000   0.700  -2.800    4.1020               NaN      3.021853E+01
  -3.000   0.700  -2.700    4.0360               NaN      2.562193E+01
  -3.000   0.700  -2.600    3.9680               NaN      2.168418E+01
  -3.000   0.700  -2.500    3.9040               NaN      1.831065E+01
  -3.000   0.700  -2.400    3.8400               NaN      1.539347E+01
  -3.000   0.700  -2.300    3.7800               NaN      1.288193E+01
  -3.000   0.700  -2.200    3.7200               NaN      1.070970E+01
  -3.000   0.700  -2.100    3.6600               NaN      8.832860E+00
  -3.000   0.700  -2.000    3.6040               NaN      7.231336E+00
  -3.000   0.700  -1.900    3.5500               NaN      5.868226E+00
  -3.000   0.700  -1.800    3.4980               NaN      4.713492E+00
  -3.000   0.700  -1.700    3.4480               NaN      3.740294E+00
  -3.000   0.700  -1.600    3.3980               NaN      2.923069E+00
  -3.000   0.700  -1.500    3.3540               NaN      2.256870E+00
  -3.000   0.700  -1.400    3.3100               NaN      1.708693E+00
  -3.000   0.700  -1.300    3.2680               NaN      1.267591E+00
